345.22	12.077
345.43	12.077
345.65	12.077
345.86	6.000
346.08	-82.955
346.29	-50.000
346.51	-11.712
346.72	175.758
346.94	-288.462
347.15	-83.871
347.37	-13.814
347.58	26.819
347.80	56.994
348.01	63.875
348.23	49.742
348.44	61.804
348.66	56.495
348.87	51.353
349.09	62.733
349.30	57.534
349.52	55.000
349.73	56.703
349.95	59.195
350.16	69.056
350.38	65.800
350.59	65.126
350.81	60.731
351.02	61.834
351.24	64.204
351.45	62.527
351.67	66.749
351.88	66.363
352.10	63.361
352.31	63.638
352.53	67.919
352.74	71.698
352.96	71.485
353.17	70.925
353.39	75.811
353.60	76.048
353.82	75.259
354.03	74.551
354.25	74.172
354.46	71.080
354.67	64.303
354.89	64.869
355.10	68.879
355.32	69.666
355.53	72.660
355.75	72.912
355.96	73.698
356.18	73.143
356.39	73.543
356.61	74.866
356.82	70.069
357.04	66.523
357.25	68.315
357.46	67.428
357.68	67.551
357.89	64.475
358.11	61.594
358.32	65.349
358.54	63.508
358.75	62.035
358.97	64.053
359.18	66.909
359.40	66.084
359.61	63.043
359.82	67.142
360.04	67.343
360.25	64.822
360.47	63.295
360.68	58.401
360.90	57.372
361.11	55.062
361.32	58.142
361.54	60.217
361.75	57.047
361.97	59.386
362.18	61.227
362.40	63.421
362.61	66.609
362.83	66.250
363.04	65.839
363.25	68.563
363.47	70.078
363.68	66.520
363.90	69.468
364.11	69.783
364.32	67.297
364.54	65.268
364.75	64.907
364.97	66.418
365.18	68.194
365.40	64.745
365.61	68.195
365.82	71.358
366.04	69.402
366.25	69.912
366.47	68.153
366.68	66.504
366.89	70.646
367.11	68.046
367.32	66.128
367.54	65.430
367.75	63.553
367.96	60.823
368.18	60.579
368.39	58.848
368.61	61.184
368.82	60.340
369.03	62.620
369.25	63.700
369.46	63.318
369.68	68.073
369.89	72.350
370.10	73.097
370.32	72.160
370.53	73.149
370.75	70.429
370.96	73.106
371.17	73.552
371.39	71.349
371.60	70.670
371.81	71.466
372.03	70.937
372.24	72.103
372.46	75.627
372.67	78.131
372.88	76.937
373.10	77.289
373.31	76.919
373.52	75.608
373.74	75.942
373.95	76.563
374.17	75.707
374.38	74.210
374.59	75.897
374.81	73.973
375.02	70.808
375.23	72.562
375.45	70.050
375.66	65.449
375.87	64.776
376.09	67.000
376.30	68.129
376.52	74.515
376.73	72.621
376.94	74.961
377.16	75.681
377.37	81.306
377.58	80.408
377.80	81.007
378.01	84.512
378.22	85.842
378.44	87.329
378.65	88.423
378.86	89.026
379.08	88.547
379.29	88.564
379.50	92.676
379.72	93.786
379.93	97.209
380.14	101.329
380.36	102.681
380.57	103.030
380.78	103.589
381.00	103.328
381.21	103.795
381.42	103.528
381.64	104.895
381.85	103.466
382.06	104.415
382.28	105.949
382.49	105.542
382.70	106.966
382.92	107.774
383.13	107.798
383.34	109.650
383.56	110.612
383.77	112.598
383.98	112.556
384.20	113.433
384.41	113.904
384.62	114.642
384.83	115.191
385.05	116.058
385.26	117.042
385.47	118.072
385.69	119.501
385.90	120.353
386.11	120.804
386.33	122.047
386.54	122.484
386.75	122.484
386.97	123.282
387.18	123.478
387.39	123.646
387.60	123.627
387.82	123.372
388.03	123.377
388.24	123.485
388.46	123.590
388.67	123.405
388.88	123.088
389.09	122.542
389.31	122.142
389.52	121.406
389.73	120.732
389.95	120.033
390.16	119.394
390.37	118.837
390.58	118.513
390.80	117.876
391.01	117.507
391.22	117.377
391.44	116.964
391.65	116.606
391.86	116.506
392.07	116.666
392.29	116.889
392.50	117.000
392.71	117.113
392.92	117.456
393.14	117.781
393.35	118.181
393.56	118.832
393.78	119.441
393.99	120.432
394.20	121.342
394.41	121.979
394.63	122.544
394.84	123.375
395.05	124.285
395.26	124.967
395.48	125.600
395.69	126.151
395.90	126.786
396.11	127.507
396.33	127.914
396.54	128.296
396.75	128.464
396.96	128.683
397.18	128.588
397.39	128.479
397.60	128.282
397.81	128.065
398.03	127.717
398.24	127.287
398.45	126.619
398.66	125.835
398.87	125.365
399.09	124.740
399.30	123.872
399.51	122.763
399.72	121.977
399.94	121.220
400.15	120.464
400.36	119.741
400.57	118.900
400.79	118.304
401.00	117.567
401.21	116.983
401.42	116.557
401.63	116.213
401.85	115.939
402.06	115.936
402.27	115.819
402.48	115.895
402.69	115.961
402.91	116.169
403.12	116.515
403.33	116.908
403.54	117.493
403.76	118.002
403.97	118.739
404.18	119.406
404.39	120.165
404.60	120.996
404.82	121.725
405.03	122.576
405.24	123.287
405.45	124.119
405.66	124.828
405.88	125.402
406.09	126.071
406.30	126.517
406.51	126.779
406.72	127.096
406.94	127.296
407.15	127.438
407.36	127.526
407.57	127.460
407.78	127.231
407.99	126.848
408.21	126.518
408.42	126.102
408.63	125.651
408.84	124.969
409.05	124.156
409.27	123.294
409.48	122.332
409.69	121.401
409.90	120.510
410.11	119.665
410.32	118.737
410.54	117.788
410.75	116.927
410.96	116.150
411.17	115.343
411.38	114.580
411.59	114.013
411.81	113.446
412.02	112.975
412.23	112.664
412.44	112.452
412.65	112.413
412.86	112.407
413.08	112.496
413.29	112.610
413.50	112.980
413.71	113.424
413.92	113.932
414.13	114.519
414.34	115.120
414.56	115.669
414.77	116.397
414.98	117.053
415.19	117.857
415.40	118.651
415.61	119.464
415.82	120.214
416.04	120.931
416.25	121.532
416.46	122.139
416.67	122.669
416.88	123.136
417.09	123.520
417.30	123.759
417.52	123.975
417.73	124.140
417.94	124.127
418.15	124.058
418.36	123.896
418.57	123.536
418.78	123.167
418.99	122.807
419.21	122.331
419.42	121.814
419.63	121.172
419.84	120.481
420.05	119.739
420.26	118.901
420.47	117.996
420.68	117.177
420.89	116.322
421.11	115.403
421.32	114.602
421.53	113.744
421.74	113.045
421.95	112.260
422.16	111.621
422.37	111.057
422.58	110.501
422.79	110.083
423.01	109.794
423.22	109.492
423.43	109.326
423.64	109.232
423.85	109.303
424.06	109.462
424.27	109.633
424.48	109.905
424.69	110.423
424.90	110.966
425.11	111.569
425.33	112.274
425.54	113.041
425.75	113.736
425.96	114.448
