345.22	37.335
345.43	37.335
345.65	37.335
345.86	46.775
346.08	119.792
346.29	17.766
346.51	28.423
346.72	59.697
346.94	-135.192
347.15	-64.892
347.37	117.663
347.58	148.067
347.80	177.314
348.01	153.155
348.23	111.715
348.44	103.200
348.66	96.402
348.87	98.067
349.09	93.505
349.30	84.544
349.52	79.253
349.73	83.134
349.95	83.409
350.16	85.091
350.38	82.315
350.59	76.572
350.81	75.431
351.02	73.213
351.24	72.813
351.45	71.860
351.67	74.320
351.88	73.354
352.10	69.942
352.31	68.585
352.53	71.617
352.74	72.437
352.96	73.533
353.17	72.494
353.39	73.488
353.60	76.153
353.82	76.668
354.03	77.161
354.25	72.999
354.46	67.724
354.67	64.860
354.89	63.038
355.10	66.903
355.32	66.061
355.53	68.066
355.75	70.313
355.96	71.484
356.18	70.842
356.39	70.822
356.61	74.533
356.82	74.493
357.04	71.313
357.25	71.397
357.46	70.968
357.68	70.965
357.89	69.222
358.11	67.278
358.32	70.366
358.54	68.318
358.75	69.342
358.97	71.661
359.18	74.922
359.40	74.484
359.61	74.427
359.82	75.345
360.04	74.932
360.25	72.558
360.47	68.676
360.68	68.213
360.90	68.731
361.11	66.851
361.32	67.025
361.54	70.107
361.75	70.318
361.97	71.555
362.18	71.997
362.40	73.555
362.61	75.008
362.83	74.166
363.04	75.163
363.25	76.988
363.47	78.066
363.68	75.705
363.90	79.576
364.11	79.955
364.32	80.643
364.54	79.377
364.75	76.682
364.97	80.741
365.18	79.362
365.40	77.589
365.61	77.190
365.82	77.797
366.04	76.898
366.25	75.782
366.47	74.182
366.68	73.304
366.89	73.611
367.11	71.635
367.32	72.314
367.54	70.162
367.75	69.266
367.96	68.509
368.18	69.191
368.39	68.133
368.61	68.547
368.82	69.216
369.03	71.764
369.25	75.294
369.46	76.059
369.68	77.023
369.89	78.145
370.10	79.118
370.32	78.703
370.53	78.308
370.75	75.379
370.96	77.127
371.17	77.616
371.39	75.861
371.60	76.102
371.81	76.755
372.03	78.825
372.24	79.880
372.46	82.882
372.67	83.755
372.88	82.122
373.10	81.755
373.31	80.306
373.52	79.902
373.74	78.517
373.95	77.729
374.17	78.781
374.38	80.900
374.59	81.086
374.81	80.353
375.02	78.890
375.23	81.715
375.45	79.688
375.66	77.732
375.87	79.049
376.09	79.217
376.30	78.118
376.52	79.663
376.73	77.035
376.94	75.707
377.16	76.842
377.37	80.935
377.58	80.987
377.80	82.777
378.01	83.739
378.22	85.199
378.44	86.040
378.65	88.050
378.86	87.984
379.08	88.648
379.29	89.396
379.50	92.271
379.72	92.779
379.93	96.196
380.14	99.396
380.36	100.467
380.57	102.208
380.78	102.844
381.00	103.838
381.21	105.724
381.42	106.914
381.64	107.538
381.85	107.423
382.06	107.990
382.28	108.264
382.49	108.019
382.70	108.716
382.92	109.159
383.13	108.605
383.34	109.211
383.56	110.258
383.77	111.537
383.98	111.270
384.20	112.484
384.41	112.733
384.62	113.136
384.83	113.774
385.05	114.255
385.26	115.200
385.47	116.052
385.69	117.006
385.90	117.823
386.11	118.547
386.33	119.511
386.54	120.311
386.75	120.976
386.97	122.157
387.18	122.943
387.39	123.803
387.60	124.294
387.82	124.767
388.03	125.182
388.24	125.697
388.46	126.127
388.67	126.243
388.88	126.170
389.09	126.045
389.31	125.806
389.52	125.548
389.73	125.016
389.95	124.561
390.16	124.014
390.37	123.586
390.58	123.129
390.80	122.402
391.01	121.855
391.22	121.302
391.44	120.415
391.65	119.665
391.86	118.955
392.07	118.650
392.29	118.190
392.50	117.701
392.71	117.219
392.92	116.974
393.14	116.610
393.35	116.463
393.56	116.449
393.78	116.517
393.99	116.808
394.20	117.208
394.41	117.539
394.63	117.859
394.84	118.443
395.05	119.158
395.26	119.821
395.48	120.546
395.69	121.208
395.90	122.151
396.11	123.031
396.33	123.855
396.54	124.705
396.75	125.422
396.96	126.164
397.18	126.812
397.39	127.435
397.60	128.068
397.81	128.563
398.03	128.898
398.24	129.169
398.45	129.245
398.66	129.239
398.87	129.191
399.09	129.049
399.30	128.648
399.51	128.078
399.72	127.575
399.94	126.946
400.15	126.261
400.36	125.420
400.57	124.545
400.79	123.669
401.00	122.673
401.21	121.773
401.42	120.842
401.63	119.907
401.85	119.028
402.06	118.271
402.27	117.531
402.48	116.930
402.69	116.379
402.91	115.872
403.12	115.419
403.33	115.190
403.54	115.109
403.76	114.990
403.97	115.080
404.18	115.292
404.39	115.616
404.60	116.059
404.82	116.617
405.03	117.291
405.24	117.962
405.45	118.716
405.66	119.518
405.88	120.343
406.09	121.267
406.30	122.089
406.51	122.834
406.72	123.640
406.94	124.375
407.15	125.063
407.36	125.765
407.57	126.408
407.78	126.890
407.99	127.219
408.21	127.546
408.42	127.746
408.63	127.882
408.84	127.822
409.05	127.691
409.27	127.358
409.48	126.860
409.69	126.302
409.90	125.748
410.11	125.095
410.32	124.377
410.54	123.521
410.75	122.596
410.96	121.641
411.17	120.637
411.38	119.647
411.59	118.666
411.81	117.634
412.02	116.616
412.23	115.658
412.44	114.789
412.65	114.035
412.86	113.376
413.08	112.699
413.29	112.119
413.50	111.719
413.71	111.440
413.92	111.252
414.13	111.186
414.34	111.182
414.56	111.224
414.77	111.421
414.98	111.701
415.19	112.203
415.40	112.790
415.61	113.442
415.82	114.121
416.04	114.897
416.25	115.659
416.46	116.503
416.67	117.406
416.88	118.260
417.09	119.110
417.30	119.885
417.52	120.708
417.73	121.432
417.94	122.086
418.15	122.702
418.36	123.321
418.57	123.752
418.78	124.095
418.99	124.424
419.21	124.620
419.42	124.740
419.63	124.713
419.84	124.577
420.05	124.315
420.26	123.932
420.47	123.399
420.68	122.882
420.89	122.268
421.11	121.492
421.32	120.761
421.53	119.910
421.74	119.047
421.95	118.162
422.16	117.282
422.37	116.395
422.58	115.424
422.79	114.456
423.01	113.592
423.22	112.742
423.43	111.977
423.64	111.259
423.85	110.620
424.06	110.087
424.27	109.603
424.48	109.236
424.69	109.040
424.90	108.924
425.11	108.892
425.33	108.977
425.54	109.154
425.75	109.386
425.96	109.730
426.17	110.177
426.38	110.703
426.59	111.303
426.80	111.958
427.01	112.712
427.22	113.544
427.43	114.468
427.64	115.342
427.85	116.179
428.07	117.073
428.28	117.915
428.49	118.756
428.70	119.596
428.91	120.376
429.12	121.058
429.33	121.738
429.54	122.351
429.75	122.861
429.96	123.362
430.17	123.757
430.38	124.052
430.59	124.187
430.80	124.217
431.01	124.169
431.22	124.052
431.44	123.808
431.65	123.485
431.86	123.015
432.07	122.512
432.28	121.938
432.49	121.274
432.70	120.531
432.91	119.697
433.12	118.793
433.33	117.868
433.54	116.977
433.75	116.044
433.96	115.121
434.17	114.119
434.38	113.172
434.59	112.265
434.80	111.383
435.01	110.646
435.22	109.959
435.43	109.340
435.64	108.769
435.85	108.279
436.06	107.862
436.27	107.572
436.48	107.380
436.69	107.250
436.90	107.236
437.11	107.345
437.33	107.540
437.54	107.848
437.75	108.273
437.96	108.703
438.17	109.227
438.38	109.773
438.59	110.456
438.80	111.152
439.01	111.953
439.22	112.814
439.43	113.548
439.64	114.340
439.85	115.144
440.06	115.919
440.27	116.739
440.48	117.477
440.69	118.183
440.90	118.834
441.11	119.493
441.32	120.062
441.53	120.558
441.74	120.954
441.95	121.314
442.16	121.565
442.37	121.705
442.58	121.784
442.79	121.788
443.00	121.696
443.21	121.522
443.42	121.184
443.62	120.701
443.83	120.316
444.04	119.799
444.25	119.216
444.46	118.549
444.67	117.795
444.88	117.038
445.09	116.200
445.30	115.334
445.51	114.400
445.72	113.440
445.93	112.537
446.14	111.614
446.35	110.660
446.56	109.782
446.77	108.945
446.98	108.106
447.19	107.302
447.40	106.578
447.61	105.872
447.82	105.262
448.03	104.766
448.24	104.288
448.45	103.909
448.66	103.624
448.87	103.420
449.08	103.329
449.29	103.300
449.49	103.366
449.70	103.536
449.91	103.772
450.12	104.117
450.33	104.481
450.54	104.950
450.75	105.499
450.96	106.064
451.17	106.702
451.38	107.361
451.59	108.075
451.80	108.782
452.01	109.534
452.22	110.315
452.43	111.042
452.64	111.757
452.84	112.486
453.05	113.163
453.26	113.848
453.47	114.447
453.68	115.032
453.89	115.566
454.10	115.986
454.31	116.395
454.52	116.694
454.73	116.953
454.94	117.102
455.15	117.157
455.36	117.122
455.56	117.021
455.77	116.839
455.98	116.599
456.19	116.287
456.40	115.917
456.61	115.476
456.82	114.935
457.03	114.347
457.24	113.674
457.45	112.975
457.65	112.170
457.86	111.374
458.07	110.544
458.28	109.629
458.49	108.767
458.70	107.840
458.91	106.939
459.12	106.036
459.33	105.119
459.54	104.263
459.74	103.433
459.95	102.619
460.16	101.895
460.37	101.220
460.58	100.605
460.79	100.020
461.00	99.478
461.21	99.042
461.41	98.672
461.62	98.378
461.83	98.185
462.04	98.082
462.25	97.999
462.46	98.031
462.67	98.169
462.88	98.377
463.08	98.680
463.29	99.013
463.50	99.422
463.71	99.923
463.92	100.452
464.13	101.010
464.34	101.623
464.54	102.284
464.75	102.969
464.96	103.657
465.17	104.369
465.38	105.060
465.59	105.798
465.80	106.505
466.00	107.182
466.21	107.833
466.42	108.449
466.63	109.081
466.84	109.660
467.05	110.176
467.26	110.639
467.46	110.990
467.67	111.333
467.88	111.624
468.09	111.809
468.30	111.963
468.51	112.050
468.71	112.039
468.92	111.963
469.13	111.813
469.34	111.604
469.55	111.299
469.76	110.969
469.96	110.532
470.17	110.046
470.38	109.527
470.59	108.925
470.80	108.273
471.00	107.622
471.21	106.890
471.42	106.150
471.63	105.377
471.84	104.601
472.05	103.784
472.25	102.957
472.46	102.143
472.67	101.284
472.88	100.488
473.09	99.686
473.29	98.888
473.50	98.146
473.71	97.417
473.92	96.737
474.13	96.095
474.33	95.528
474.54	95.005
474.75	94.540
474.96	94.136
475.17	93.795
475.37	93.480
475.58	93.259
475.79	93.115
476.00	93.039
476.21	93.042
476.41	93.108
476.62	93.252
476.83	93.450
477.04	93.756
477.24	94.080
477.45	94.472
477.66	94.913
477.87	95.380
478.08	95.916
478.28	96.456
478.49	97.055
478.70	97.686
478.91	98.313
479.11	98.951
479.32	99.628
479.53	100.276
479.74	100.960
479.94	101.605
480.15	102.212
480.36	102.801
480.57	103.370
480.78	103.934
480.98	104.415
481.19	104.860
481.40	105.250
481.61	105.627
481.81	105.939
482.02	106.186
482.23	106.411
482.44	106.539
482.64	106.636
482.85	106.658
483.06	106.594
483.27	106.508
483.47	106.373
483.68	106.157
483.89	105.887
484.10	105.545
484.30	105.163
484.51	104.711
484.72	104.243
484.92	103.689
485.13	103.116
485.34	102.512
485.55	101.866
485.75	101.196
485.96	100.471
486.17	99.738
486.38	99.002
486.58	98.233
486.79	97.483
487.00	96.717
487.20	95.947
487.41	95.211
487.62	94.485
487.83	93.763
488.03	93.060
488.24	92.401
488.45	91.764
488.65	91.153
488.86	90.601
489.07	90.079
489.28	89.620
489.48	89.198
489.69	88.868
489.90	88.564
490.10	88.332
490.31	88.158
490.52	88.022
490.73	87.959
490.93	87.956
491.14	88.002
491.35	88.118
491.55	88.283
491.76	88.497
491.97	88.754
492.17	89.052
492.38	89.412
492.59	89.809
492.79	90.258
493.00	90.745
493.21	91.259
493.41	91.789
493.62	92.342
493.83	92.915
494.04	93.462
494.24	94.043
494.45	94.623
494.66	95.185
494.86	95.778
495.07	96.325
495.28	96.884
495.48	97.402
495.69	97.900
495.90	98.380
496.10	98.828
496.31	99.228
496.52	99.588
496.72	99.940
496.93	100.241
497.14	100.486
497.34	100.664
497.55	100.824
497.76	100.926
497.96	100.975
498.17	100.970
498.37	100.925
498.58	100.808
498.79	100.635
498.99	100.441
499.20	100.171
499.41	99.860
499.61	99.481
499.82	99.077
500.03	98.615
500.23	98.139
500.44	97.605
500.65	97.053
500.85	96.478
501.06	95.837
501.26	95.189
501.47	94.518
501.68	93.851
501.88	93.144
502.09	92.447
502.30	91.734
502.50	91.024
502.71	90.326
502.91	89.637
503.12	88.959
503.33	88.290
503.53	87.658
503.74	87.036
503.95	86.435
504.15	85.870
504.36	85.334
504.56	84.827
504.77	84.376
504.98	83.945
505.18	83.577
505.39	83.247
505.59	82.962
505.80	82.730
506.01	82.547
506.21	82.421
506.42	82.339
506.62	82.306
506.83	82.316
507.04	82.382
507.24	82.491
507.45	82.656
507.65	82.864
507.86	83.097
508.07	83.386
508.27	83.717
508.48	84.073
508.68	84.483
508.89	84.908
509.10	85.350
509.30	85.818
509.51	86.293
509.71	86.786
509.92	87.293
510.12	87.802
510.33	88.321
510.54	88.827
510.74	89.345
510.95	89.844
511.15	90.341
511.36	90.832
511.56	91.306
511.77	91.747
511.98	92.171
512.18	92.581
512.39	92.956
512.59	93.304
512.80	93.616
513.00	93.887
513.21	94.120
513.42	94.328
513.62	94.492
513.83	94.624
514.03	94.702
514.24	94.733
514.44	94.716
514.65	94.667
514.85	94.582
515.06	94.453
515.26	94.276
515.47	94.064
515.68	93.796
515.88	93.497
516.09	93.155
516.29	92.782
516.50	92.367
516.70	91.917
516.91	91.434
517.11	90.931
517.32	90.405
517.52	89.852
517.73	89.295
517.93	88.709
518.14	88.107
518.34	87.504
518.55	86.893
518.76	86.282
518.96	85.651
519.17	85.019
519.37	84.388
519.58	83.784
519.78	83.175
519.99	82.574
520.19	81.991
520.40	81.448
520.60	80.914
520.81	80.405
521.01	79.911
521.22	79.466
521.42	79.047
521.63	78.657
521.83	78.304
522.04	77.977
522.24	77.708
522.45	77.477
522.65	77.288
522.86	77.145
523.06	77.035
523.27	76.979
523.47	76.959
523.68	76.980
523.88	77.033
524.09	77.134
524.29	77.284
524.50	77.467
524.70	77.677
524.91	77.926
525.11	78.220
525.32	78.554
525.52	78.901
525.72	79.295
525.93	79.705
526.13	80.143
526.34	80.583
526.54	81.058
526.75	81.518
526.95	82.003
527.16	82.483
527.36	82.982
527.57	83.470
527.77	83.955
527.98	84.454
528.18	84.944
528.39	85.413
528.59	85.881
528.79	86.329
529.00	86.770
529.20	87.183
529.41	87.595
529.61	87.977
529.82	88.321
530.02	88.629
530.23	88.925
530.43	89.173
530.64	89.406
530.84	89.590
531.04	89.744
531.25	89.882
531.45	89.986
531.66	90.051
531.86	90.078
532.07	90.060
532.27	90.002
532.47	89.916
532.68	89.810
532.88	89.668
533.09	89.486
533.29	89.254
533.50	88.996
533.70	88.671
533.90	88.339
534.11	87.996
534.31	87.618
534.52	87.203
534.72	86.793
534.93	86.355
535.13	85.880
535.33	85.407
535.54	84.890
535.74	84.373
535.95	83.826
536.15	83.301
536.35	82.764
536.56	82.224
536.76	81.662
536.97	81.117
